"language","enjoyment","gender","age","comments","understand","education","approval_time","odb_stim","odb_param","odb_scale","screen_width","screen_height","condition","order","category_type","scale_factor_radius","scale_factor_orientation","browser","trial_number","trial_type","test_response","orientation_trial_stim","radius_change_stim","within_block_trial_number","radius_change_param","orientation_trial_param","radius_trial_param","orientation_response_stim","radius_response_param","block","orientation_change_param","radius_response_stim","trial_category","rt","orientation_change_stim","correct","radius_trial_stim","orientation_response_param","orientation_change","radius_change","quadrant","orientation_trial","orientation_response","radius_response","subids","block_factor"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",2,"training","NA",117,0,2,0,52,492,91,492,1,0,218,"A",27876,26,NA,218,52,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",3,"training","NA",187,0,3,0,404,582,179,582,1,0,249,"B",15916,8,NA,249,404,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",4,"training","NA",175,0,4,0,404,309,179,309,1,0,155,"B",13754,4,NA,155,404,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",5,"training","NA",145,161,5,0,44,6,89,6,1,0,51,"A",18263,56,NA,212,44,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",6,"training","NA",225,0,6,0,452,18,191,18,1,0,55,"B",15701,34,NA,55,452,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",7,"training","NA",226,0,7,0,412,466,181,466,1,0,209,"B",11349,45,NA,209,412,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",8,"training","NA",120,0,8,0,192,163,126,163,1,0,105,"A",21284,6,NA,105,192,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",9,"training","NA",185,0,9,0,224,408,134,408,1,0,189,"A",16008,51,NA,189,224,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",10,"training","NA",208,0,10,0,232,134,136,134,1,0,95,"A",9801,72,NA,95,232,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",11,"training","NA",120,0,11,0,300,219,153,219,1,0,124,"B",9529,33,NA,124,300,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",12,"training","NA",206,0,12,0,600,419,228,419,1,0,193,"B",12350,22,NA,193,600,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",13,"training","NA",215,0,13,0,1,413,78,413,1,0,191,"A",12019,137,NA,191,1,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",14,"training","NA",175,0,14,0,224,550,134,550,1,0,238,"A",8552,41,NA,238,224,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",15,"training","NA",89,0,15,0,372,451,171,451,1,0,204,"B",15754,82,NA,204,372,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",16,"training","NA",208,6,16,0,520,64,208,64,1,0,71,"B",22381,0,NA,65,520,NA,NA,NA,NA,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",17,"test","B",NA,NA,17,NA,317,65,NA,NA,1,NA,NA,"B",10105,NA,TRUE,71,NA,NA,NA,1,157,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",18,"test","A",NA,NA,18,NA,160,519,NA,NA,1,NA,NA,"A",1850,NA,TRUE,227,NA,NA,NA,4,118,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",19,"test","B",NA,NA,19,NA,504,201,NA,NA,1,NA,NA,"B",1475,NA,TRUE,118,NA,NA,NA,1,204,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",20,"test","B",NA,NA,20,NA,526,142,NA,NA,1,NA,NA,"B",2121,NA,TRUE,97,NA,NA,NA,1,209,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",21,"test","B",NA,NA,21,NA,264,294,NA,NA,1,NA,NA,"A",3769,NA,FALSE,150,NA,NA,NA,3,144,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",22,"test","B",NA,NA,22,NA,357,113,NA,NA,1,NA,NA,"B",2477,NA,TRUE,87,NA,NA,NA,1,167,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",23,"test","A",NA,NA,23,NA,214,140,NA,NA,1,NA,NA,"A",2819,NA,TRUE,97,NA,NA,NA,3,131,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",24,"test","B",NA,NA,24,NA,412,310,NA,NA,1,NA,NA,"B",1521,NA,TRUE,155,NA,NA,NA,2,181,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",25,"test","B",NA,NA,25,NA,356,212,NA,NA,1,NA,NA,"B",1843,NA,TRUE,121,NA,NA,NA,1,167,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",26,"test","B",NA,NA,26,NA,418,330,NA,NA,1,NA,NA,"B",1222,NA,TRUE,162,NA,NA,NA,2,182,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",27,"test","A",NA,NA,27,NA,200,211,NA,NA,1,NA,NA,"A",2093,NA,TRUE,121,NA,NA,NA,3,128,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",28,"test","B",NA,NA,28,NA,573,231,NA,NA,1,NA,NA,"B",2497,NA,TRUE,128,NA,NA,NA,1,221,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",29,"test","A",NA,NA,29,NA,123,586,NA,NA,1,NA,NA,"A",1617,NA,TRUE,250,NA,NA,NA,4,108,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",30,"test","B",NA,NA,30,NA,289,492,NA,NA,1,NA,NA,"A",3433,NA,FALSE,218,NA,NA,NA,4,150,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",31,"test","B",NA,NA,31,NA,255,199,NA,NA,1,NA,NA,"A",1310,NA,FALSE,117,NA,NA,NA,3,141,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",32,"test","B",NA,NA,32,NA,434,325,NA,NA,1,NA,NA,"B",1582,NA,TRUE,160,NA,NA,NA,2,186,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",33,"test","B",NA,NA,33,NA,387,255,NA,NA,1,NA,NA,"B",1339,NA,TRUE,136,NA,NA,NA,1,174,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",34,"test","A",NA,NA,34,NA,581,522,NA,NA,1,NA,NA,"B",5464,NA,FALSE,228,NA,NA,NA,2,223,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",35,"test","A",NA,NA,35,NA,295,584,NA,NA,1,NA,NA,"A",2499,NA,TRUE,249,NA,NA,NA,4,151,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",36,"test","B",NA,NA,36,NA,467,565,NA,NA,1,NA,NA,"B",1421,NA,TRUE,243,NA,NA,NA,2,194,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",37,"test","A",NA,NA,37,NA,108,509,NA,NA,1,NA,NA,"A",2047,NA,TRUE,224,NA,NA,NA,4,105,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",38,"test","A",NA,NA,38,NA,212,70,NA,NA,1,NA,NA,"A",1856,NA,TRUE,73,NA,NA,NA,3,131,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",39,"test","B",NA,NA,39,NA,409,526,NA,NA,1,NA,NA,"B",1468,NA,TRUE,229,NA,NA,NA,2,180,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",40,"test","A",NA,NA,40,NA,229,563,NA,NA,1,NA,NA,"A",1989,NA,TRUE,242,NA,NA,NA,4,135,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",41,"test","B",NA,NA,41,NA,476,288,NA,NA,1,NA,NA,"B",1464,NA,TRUE,148,NA,NA,NA,1,197,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",42,"test","A",NA,NA,42,NA,48,323,NA,NA,1,NA,NA,"A",1310,NA,TRUE,160,NA,NA,NA,4,90,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",43,"test","B",NA,NA,43,NA,334,599,NA,NA,1,NA,NA,"B",1712,NA,TRUE,255,NA,NA,NA,2,161,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",44,"test","A",NA,NA,44,NA,184,517,NA,NA,1,NA,NA,"A",1323,NA,TRUE,226,NA,NA,NA,4,124,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",45,"test","B",NA,NA,45,NA,279,12,NA,NA,1,NA,NA,"A",2301,NA,FALSE,53,NA,NA,NA,3,147,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",46,"test","B",NA,NA,46,NA,528,357,NA,NA,1,NA,NA,"B",1401,NA,TRUE,171,NA,NA,NA,2,210,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",47,"test","A",NA,NA,47,NA,122,267,NA,NA,1,NA,NA,"A",1513,NA,TRUE,140,NA,NA,NA,3,108,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",48,"test","A",NA,NA,48,NA,38,274,NA,NA,1,NA,NA,"A",798,NA,TRUE,143,NA,NA,NA,3,87,NA,NA,"3","1"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",49,"training","NA",197,50,1,0,476,376,197,376,2,0,178,"B",21980,0,NA,128,476,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",50,"training","NA",121,161,2,0,172,1,121,1,2,0,49,"A",12293,0,NA,210,172,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",51,"training","NA",131,174,3,0,212,600,131,600,2,0,255,"A",15543,0,NA,81,212,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",52,"training","NA",120,0,4,0,220,152,133,152,2,0,101,"A",15804,13,NA,101,220,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",53,"training","NA",179,0,5,0,224,524,134,524,2,0,229,"A",14810,45,NA,229,224,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",54,"training","NA",119,0,6,0,224,99,134,99,2,0,83,"A",13700,15,NA,83,224,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",55,"training","NA",85,0,7,0,252,198,141,198,2,0,117,"A",8173,56,NA,117,252,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",56,"training","NA",154,0,8,0,312,3,156,3,2,0,50,"B",12085,2,NA,50,312,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",57,"training","NA",148,18,9,0,280,440,148,440,2,0,200,"A",9346,0,NA,182,280,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",58,"training","NA",139,0,10,0,252,88,141,88,2,0,79,"A",9728,2,NA,79,252,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",59,"training","NA",127,0,11,0,520,207,208,207,2,0,120,"B",24128,81,NA,120,520,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",60,"training","NA",208,0,12,0,576,384,222,384,2,0,181,"B",7976,14,NA,181,576,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",61,"training","NA",183,0,13,0,592,518,226,518,2,0,227,"B",8598,43,NA,227,592,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",62,"training","NA",197,0,14,0,600,82,228,82,2,0,77,"B",7111,31,NA,77,600,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",63,"training","NA",204,0,15,0,600,120,228,120,2,0,90,"B",7611,24,NA,90,600,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",64,"training","NA",202,170,16,0,600,600,228,600,2,0,255,"B",12925,26,NA,85,600,NA,NA,NA,NA,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",65,"test","A",NA,NA,17,NA,12,304,NA,NA,2,NA,NA,"A",11797,NA,TRUE,153,NA,NA,NA,4,81,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",66,"test","B",NA,NA,18,NA,410,438,NA,NA,2,NA,NA,"B",2338,NA,TRUE,199,NA,NA,NA,2,180,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",67,"test","A",NA,NA,19,NA,248,53,NA,NA,2,NA,NA,"A",2175,NA,TRUE,67,NA,NA,NA,3,140,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",68,"test","A",NA,NA,20,NA,160,76,NA,NA,2,NA,NA,"A",1258,NA,TRUE,75,NA,NA,NA,3,118,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",69,"test","A",NA,NA,21,NA,86,423,NA,NA,2,NA,NA,"A",3283,NA,TRUE,194,NA,NA,NA,4,99,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",70,"test","A",NA,NA,22,NA,95,236,NA,NA,2,NA,NA,"A",1454,NA,TRUE,130,NA,NA,NA,3,101,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",71,"test","B",NA,NA,23,NA,595,69,NA,NA,2,NA,NA,"B",3079,NA,TRUE,72,NA,NA,NA,1,226,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",72,"test","A",NA,NA,24,NA,249,360,NA,NA,2,NA,NA,"A",2013,NA,TRUE,172,NA,NA,NA,4,140,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",73,"test","B",NA,NA,25,NA,521,414,NA,NA,2,NA,NA,"B",3283,NA,TRUE,191,NA,NA,NA,2,208,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",74,"test","A",NA,NA,26,NA,82,107,NA,NA,2,NA,NA,"A",1672,NA,TRUE,85,NA,NA,NA,3,98,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",75,"test","B",NA,NA,27,NA,367,507,NA,NA,2,NA,NA,"B",1836,NA,TRUE,223,NA,NA,NA,2,169,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",76,"test","B",NA,NA,28,NA,506,516,NA,NA,2,NA,NA,"B",4277,NA,TRUE,226,NA,NA,NA,2,204,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",77,"test","A",NA,NA,29,NA,226,579,NA,NA,2,NA,NA,"A",2036,NA,TRUE,248,NA,NA,NA,4,134,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",78,"test","B",NA,NA,30,NA,333,454,NA,NA,2,NA,NA,"B",2125,NA,TRUE,205,NA,NA,NA,2,161,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",79,"test","A",NA,NA,31,NA,174,139,NA,NA,2,NA,NA,"A",1757,NA,TRUE,96,NA,NA,NA,3,121,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",80,"test","A",NA,NA,32,NA,177,592,NA,NA,2,NA,NA,"A",2439,NA,TRUE,252,NA,NA,NA,4,122,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",81,"test","B",NA,NA,33,NA,295,39,NA,NA,2,NA,NA,"A",4687,NA,FALSE,62,NA,NA,NA,3,151,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",82,"test","B",NA,NA,34,NA,456,33,NA,NA,2,NA,NA,"B",2339,NA,TRUE,60,NA,NA,NA,1,192,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",83,"test","A",NA,NA,35,NA,90,323,NA,NA,2,NA,NA,"A",1740,NA,TRUE,160,NA,NA,NA,4,100,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",84,"test","B",NA,NA,36,NA,565,463,NA,NA,2,NA,NA,"B",2550,NA,TRUE,208,NA,NA,NA,2,219,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",85,"test","A",NA,NA,37,NA,195,576,NA,NA,2,NA,NA,"A",1912,NA,TRUE,247,NA,NA,NA,4,126,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",86,"test","A",NA,NA,38,NA,166,235,NA,NA,2,NA,NA,"A",2615,NA,TRUE,129,NA,NA,NA,3,119,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",87,"test","B",NA,NA,39,NA,433,79,NA,NA,2,NA,NA,"B",1909,NA,TRUE,76,NA,NA,NA,1,186,NA,NA,"3","2"
"English","Better Than Average","Male","60","","Yes","Some College",2015-09-29 04:33:15,"153","300","orientation",895,700,"active","order2","rule-based",2.90776699029126,3.99333333333333,"Chrome",88,"test","B",NA,NA,40,NA,355,256,NA,NA,2,NA,NA,"B",2118,NA,TRUE,137,NA,NA,NA,1,166,NA,NA,"3","2"
